NAME,STATE,REGION,DIFFUSE,PAR
Santo Ant√¥nio dos Milagres,Piauí,Northeast,2080,2463
Hugo Napole√£o,Piauí,Northeast,2063,2472
S√£o Pedro do Piau√≠,Piauí,Northeast,2074,2468
√Ågua Branca,Piauí,Northeast,2059,2482
Passagem Franca do Piau√≠,Piauí,Northeast,2038,2491
S√£o Miguel da Baixa Grande,Piauí,Northeast,2038,2485
S√£o F√©lix do Piau√≠,Piauí,Northeast,2038,2485
Assun√ß√£o do Piau√≠,Piauí,Northeast,2087,2450
Lagoinha do Piau√≠,Piauí,Northeast,2052,2481
Agricol√¢ndia,Piauí,Northeast,2052,2481
Barro Duro,Piauí,Northeast,2049,2479
Olho d'√Ågua do Piau√≠,Piauí,Northeast,2049,2479
Santa Cruz dos Milagres,Piauí,Northeast,2039,2486
Miguel Le√£o,Piauí,Northeast,2087,2457
Prata do Piau√≠,Piauí,Northeast,2031,2503
Curralinhos,Piauí,Northeast,2068,2465
Monsenhor Gil,Piauí,Northeast,2054,2486
Beneditinos,Piauí,Northeast,2034,2510
S√£o Jo√£o da Serra,Piauí,Northeast,2059,2474
S√£o Miguel do Tapuio,Piauí,Northeast,2081,2449
Demerval Lob√£o,Piauí,Northeast,2052,2495
Lagoa do Piau√≠,Piauí,Northeast,2052,2495
Naz√°ria,Piauí,Northeast,2048,2498
Pau D'Arco do Piau√≠,Piauí,Northeast,2038,2507
Alto Long√°,Piauí,Northeast,2044,2501
Novo Santo Ant√¥nio,Piauí,Northeast,2050,2487
Castelo do Piau√≠,Piauí,Northeast,2077,2455
Buriti dos Montes,Piauí,Northeast,2063,2469
Juazeiro do Piau√≠,Piauí,Northeast,2069,2466
Teresina,Piauí,Northeast,2092,2474
Coivaras,Piauí,Northeast,2054,2495
Altos,Piauí,Northeast,2055,2490
Sigefredo Pacheco,Piauí,Northeast,2031,2500
Jos√© de Freitas,Piauí,Northeast,2063,2493
Campo Maior,Piauí,Northeast,2033,2504
Jatob√° do Piau√≠,Piauí,Northeast,2060,2477
Milton Brand√£o,Piauí,Northeast,2058,2472
Uni√£o,Piauí,Northeast,2071,2486
Nossa Senhora de Nazar√©,Piauí,Northeast,2065,2481
Cocal de Telha,Piauí,Northeast,2046,2483
Lagoa Alegre,Piauí,Northeast,2053,2491
Cabeceiras do Piau√≠,Piauí,Northeast,2057,2494
Boqueir√£o do Piau√≠,Piauí,Northeast,2042,2493
Capit√£o de Campos,Piauí,Northeast,2029,2490
Boa Hora,Piauí,Northeast,2051,2491
Lagoa de S√£o Francisco,Piauí,Northeast,2080,2440
Pedro II,Piauí,Northeast,2086,2448
Piripiri,Piauí,Northeast,2039,2473
Domingos Mour√£o,Piauí,Northeast,2104,2430
Miguel Alves,Piauí,Northeast,2078,2477
Barras,Piauí,Northeast,2039,2499
Brasileira,Piauí,Northeast,2010,2506
Nossa Senhora dos Rem√©dios,Piauí,Northeast,2053,2498
Batalha,Piauí,Northeast,2021,2507
Porto,Piauí,Northeast,2043,2512
Esperantina,Piauí,Northeast,2011,2519
Piracuruca,Piauí,Northeast,2007,2498
S√£o Jo√£o da Fronteira,Piauí,Northeast,2077,2426
Campo Largo do Piau√≠,Piauí,Northeast,2065,2494
S√£o Jo√£o do Arraial,Piauí,Northeast,2027,2516
S√£o Jos√© do Divino,Piauí,Northeast,2028,2487
Matias Ol√≠mpio,Piauí,Northeast,2055,2492
Morro do Chap√©u do Piau√≠,Piauí,Northeast,2045,2494
Cocal dos Alves,Piauí,Northeast,2085,2408
Madeiro,Piauí,Northeast,2055,2491
Joca Marques,Piauí,Northeast,2053,2488
Luzil√¢ndia,Piauí,Northeast,2072,2480
Joaquim Pires,Piauí,Northeast,2083,2455
Cara√∫bas do Piau√≠,Piauí,Northeast,2070,2444
Cocal,Piauí,Northeast,2075,2426
Caxing√≥,Piauí,Northeast,2075,2443
Murici dos Portelas,Piauí,Northeast,2058,2468
Buriti dos Lopes,Piauí,Northeast,2097,2435
Bom Princ√≠pio do Piau√≠,Piauí,Northeast,2050,2465
Ilha Grande,Piauí,Northeast,2041,2493
Parna√≠ba,Piauí,Northeast,2106,2447
Lu√≠s Correia,Piauí,Northeast,2162,2406
Cajueiro da Praia,Piauí,Northeast,2072,2466
Paraty,Rio de Janeiro,Southeast,2026,1929
Angra dos Reis,Rio de Janeiro,Southeast,1913,2027
Mangaratiba,Rio de Janeiro,Southeast,1906,2047
Arraial do Cabo,Rio de Janeiro,Southeast,1830,2264
Itagua√≠,Rio de Janeiro,Southeast,1867,2170
Rio de Janeiro,Rio de Janeiro,Southeast,1876,2167
Niter√≥i,Rio de Janeiro,Southeast,1847,2193
Maric√°,Rio de Janeiro,Southeast,1863,2184
Saquarema,Rio de Janeiro,Southeast,1867,2172
Araruama,Rio de Janeiro,Southeast,1863,2205
Cabo Frio,Rio de Janeiro,Southeast,1879,2219
Serop√©dica,Rio de Janeiro,Southeast,1881,2161
Belford Roxo,Rio de Janeiro,Southeast,1905,2118
Nil√≥polis,Rio de Janeiro,Southeast,1905,2118
Nova Igua√ßu,Rio de Janeiro,Southeast,1905,2118
Mesquita,Rio de Janeiro,Southeast,1905,2118
Duque de Caxias,Rio de Janeiro,Southeast,1875,2155
S√£o Jo√£o de Meriti,Rio de Janeiro,Southeast,1875,2155
S√£o Gon√ßalo,Rio de Janeiro,Southeast,1857,2171
Itabora√≠,Rio de Janeiro,Southeast,1865,2181
Iguaba Grande,Rio de Janeiro,Southeast,1858,2198
S√£o Pedro da Aldeia,Rio de Janeiro,Southeast,1852,2206
Arma√ß√£o dos B√∫zios,Rio de Janeiro,Southeast,1802,2278
Rio Claro,Rio de Janeiro,Southeast,1981,2124
Queimados,Rio de Janeiro,Southeast,1878,2144
Mag√©,Rio de Janeiro,Southeast,1876,2131
Tangu√°,Rio de Janeiro,Southeast,1879,2159
Rio Bonito,Rio de Janeiro,Southeast,1894,2143
Silva Jardim,Rio de Janeiro,Southeast,1874,2156
Pira√≠,Rio de Janeiro,Southeast,1937,2155
Paracambi,Rio de Janeiro,Southeast,1926,2147
Japeri,Rio de Janeiro,Southeast,1906,2129
Itatiaia,Rio de Janeiro,Southeast,1993,2073
Resende,Rio de Janeiro,Southeast,1957,2117
Barra Mansa,Rio de Janeiro,Southeast,1934,2158
Volta Redonda,Rio de Janeiro,Southeast,1934,2158
Pinheiral,Rio de Janeiro,Southeast,1930,2162
Barra do Pira√≠,Rio de Janeiro,Southeast,1913,2159
Mendes,Rio de Janeiro,Southeast,1931,2158
Engenheiro Paulo de Frontin,Rio de Janeiro,Southeast,1939,2145
Miguel Pereira,Rio de Janeiro,Southeast,1968,2129
Petr√≥polis,Rio de Janeiro,Southeast,2036,2044
Guapimirim,Rio de Janeiro,Southeast,2013,1982
Cachoeiras de Macacu,Rio de Janeiro,Southeast,1941,2079
Casimiro de Abreu,Rio de Janeiro,Southeast,1928,2074
Rio das Ostras,Rio de Janeiro,Southeast,1887,2155
Quatis,Rio de Janeiro,Southeast,1943,2133
Porto Real,Rio de Janeiro,Southeast,1943,2133
Vassouras,Rio de Janeiro,Southeast,1958,2150
Paty do Alferes,Rio de Janeiro,Southeast,1976,2159
Teres√≥polis,Rio de Janeiro,Southeast,2059,2021
Maca√©,Rio de Janeiro,Southeast,1849,2215
Nova Friburgo,Rio de Janeiro,Southeast,2107,2007
Valen√ßa,Rio de Janeiro,Southeast,1956,2145
Rio das Flores,Rio de Janeiro,Southeast,1979,2130
Para√≠ba do Sul,Rio de Janeiro,Southeast,1978,2161
Areal,Rio de Janeiro,Southeast,1971,2160
S√£o Jos√© do Vale do Rio Preto,Rio de Janeiro,Southeast,2048,2095
Bom Jardim,Rio de Janeiro,Southeast,2074,2044
Carapebus,Rio de Janeiro,Southeast,1900,2194
Tr√™s Rios,Rio de Janeiro,Southeast,2001,2131
Duas Barras,Rio de Janeiro,Southeast,2063,2072
Trajano de Moraes,Rio de Janeiro,Southeast,2052,2055
Concei√ß√£o de Macabu,Rio de Janeiro,Southeast,1951,2097
Quissam√£,Rio de Janeiro,Southeast,1868,2220
Comendador Levy Gasparian,Rio de Janeiro,Southeast,2021,2105
Sapucaia,Rio de Janeiro,Southeast,2000,2145
Sumidouro,Rio de Janeiro,Southeast,1993,2152
Cordeiro,Rio de Janeiro,Southeast,2043,2107
Cantagalo,Rio de Janeiro,Southeast,2043,2107
Macuco,Rio de Janeiro,Southeast,2012,2136
S√£o Sebasti√£o do Alto,Rio de Janeiro,Southeast,2008,2144
Santa Maria Madalena,Rio de Janeiro,Southeast,2030,2118
Carmo,Rio de Janeiro,Southeast,1973,2174
Campos dos Goytacazes,Rio de Janeiro,Southeast,1892,2208
Itaocara,Rio de Janeiro,Southeast,1934,2227
Aperib√©,Rio de Janeiro,Southeast,1964,2205
Cambuci,Rio de Janeiro,Southeast,1966,2188
S√£o Fid√©lis,Rio de Janeiro,Southeast,1943,2206
S√£o Jo√£o da Barra,Rio de Janeiro,Southeast,1848,2269
Santo Ant√¥nio de P√°dua,Rio de Janeiro,Southeast,1965,2197
Cardoso Moreira,Rio de Janeiro,Southeast,1943,2213
S√£o Francisco de Itabapoana,Rio de Janeiro,Southeast,1875,2240
Miracema,Rio de Janeiro,Southeast,1990,2172
S√£o Jos√© de Ub√°,Rio de Janeiro,Southeast,1962,2200
Italva,Rio de Janeiro,Southeast,1929,2223
Laje do Muria√©,Rio de Janeiro,Southeast,1935,2218
Itaperuna,Rio de Janeiro,Southeast,1923,2228
Bom Jesus do Itabapoana,Rio de Janeiro,Southeast,1945,2194
Porci√∫ncula,Rio de Janeiro,Southeast,1940,2196
Natividade,Rio de Janeiro,Southeast,1935,2205
Varre-Sai,Rio de Janeiro,Southeast,2034,2129
Porto Alegre,Rio Grande do Norte,Northeast,1776,2076
Equador,Rio Grande do Norte,Northeast,2110,2415
Ipueira,Rio Grande do Norte,Northeast,2034,2475
Santana do Serid√≥,Rio Grande do Norte,Northeast,2100,2425
Serra Negra do Norte,Rio Grande do Norte,Northeast,2028,2488
S√£o Jo√£o do Sabugi,Rio Grande do Norte,Northeast,2021,2492
Ouro Branco,Rio Grande do Norte,Northeast,2052,2469
Parelhas,Rio Grande do Norte,Northeast,2111,2420
Jardim do Serid√≥,Rio Grande do Norte,Northeast,2073,2437
Carna√∫ba dos Dantas,Rio Grande do Norte,Northeast,2155,2373
Paran√°,Rio Grande do Norte,Northeast,2060,2473
Tenente Ananias,Rio Grande do Norte,Northeast,2045,2481
Timba√∫ba dos Batistas,Rio Grande do Norte,Northeast,2026,2496
Caic√≥,Rio Grande do Norte,Northeast,2047,2482
Japi,Rio Grande do Norte,Northeast,2279,2290
Nova Cruz,Rio Grande do Norte,Northeast,2234,2326
Montanhas,Rio Grande do Norte,Northeast,2189,2365
Major Sales,Rio Grande do Norte,Northeast,2060,2471
Lu√≠s Gomes,Rio Grande do Norte,Northeast,2060,2471
Alexandria,Rio Grande do Norte,Northeast,2033,2496
Jardim de Piranhas,Rio Grande do Norte,Northeast,2014,2503
S√£o Fernando,Rio Grande do Norte,Northeast,2024,2490
S√£o Jos√© do Serid√≥,Rio Grande do Norte,Northeast,2082,2438
Cruzeta,Rio Grande do Norte,Northeast,2096,2419
Acari,Rio Grande do Norte,Northeast,2110,2408
Coronel Ezequiel,Rio Grande do Norte,Northeast,2177,2362
Ja√ßan√£,Rio Grande do Norte,Northeast,2177,2362
Serra de S√£o Bento,Rio Grande do Norte,Northeast,2240,2339
Monte das Gameleiras,Rio Grande do Norte,Northeast,2240,2339
Passa e Fica,Rio Grande do Norte,Northeast,2250,2327
Lagoa d'Anta,Rio Grande do Norte,Northeast,2247,2329
Pedro Velho,Rio Grande do Norte,Northeast,2209,2358
Canguaretama,Rio Grande do Norte,Northeast,2173,2380
Ba√≠a Formosa,Rio Grande do Norte,Northeast,2135,2421
Venha-Ver,Rio Grande do Norte,Northeast,2060,2468
Riacho de Santana,Rio Grande do Norte,Northeast,2062,2468
Jos√© da Penha,Rio Grande do Norte,Northeast,2045,2479
Marcelino Vieira,Rio Grande do Norte,Northeast,2040,2482
Pil√µes,Rio Grande do Norte,Northeast,2021,2498
Jo√£o Dias,Rio Grande do Norte,Northeast,2047,2491
Currais Novos,Rio Grande do Norte,Northeast,2142,2381
S√£o Bento do Trair√≠,Rio Grande do Norte,Northeast,2254,2302
S√£o Jos√© do Campestre,Rio Grande do Norte,Northeast,2232,2342
Santo Ant√¥nio,Rio Grande do Norte,Northeast,2206,2353
Serrinha,Rio Grande do Norte,Northeast,2206,2353
Esp√≠rito Santo,Rio Grande do Norte,Northeast,2185,2372
V√°rzea,Rio Grande do Norte,Northeast,2185,2372
Jundi√°,Rio Grande do Norte,Northeast,2185,2372
Passagem,Rio Grande do Norte,Northeast,2185,2372
Goianinha,Rio Grande do Norte,Northeast,2183,2374
Vila Flor,Rio Grande do Norte,Northeast,2076,2459
Coronel Jo√£o Pessoa,Rio Grande do Norte,Northeast,2066,2463
S√£o Miguel,Rio Grande do Norte,Northeast,2066,2463
√Ågua Nova,Rio Grande do Norte,Northeast,2043,2483
Rafael Fernandes,Rio Grande do Norte,Northeast,2043,2483
Frutuoso Gomes,Rio Grande do Norte,Northeast,2035,2496
Ant√¥nio Martins,Rio Grande do Norte,Northeast,2035,2496
S√£o Vicente,Rio Grande do Norte,Northeast,2130,2395
Campo Redondo,Rio Grande do Norte,Northeast,2222,2324
Santa Cruz,Rio Grande do Norte,Northeast,2243,2305
Tangar√°,Rio Grande do Norte,Northeast,2254,2318
Janu√°rio Cicco,Rio Grande do Norte,Northeast,2252,2332
Lagoa de Pedras,Rio Grande do Norte,Northeast,2209,2362
Brejinho,Rio Grande do Norte,Northeast,2191,2375
Ar√™s,Rio Grande do Norte,Northeast,2109,2431
Senador Georgino Avelino,Rio Grande do Norte,Northeast,2109,2431
Tibau do Sul,Rio Grande do Norte,Northeast,1987,2514
Encanto,Rio Grande do Norte,Northeast,2053,2468
Doutor Severiano,Rio Grande do Norte,Northeast,2053,2468
Pau dos Ferros,Rio Grande do Norte,Northeast,2036,2488
Francisco Dantas,Rio Grande do Norte,Northeast,2054,2479
Martins,Rio Grande do Norte,Northeast,2054,2491
Serrinha dos Pintos,Rio Grande do Norte,Northeast,2054,2491
Lucr√©cia,Rio Grande do Norte,Northeast,2032,2503
Rafael Godeiro,Rio Grande do Norte,Northeast,2023,2511
Almino Afonso,Rio Grande do Norte,Northeast,2023,2511
Patu,Rio Grande do Norte,Northeast,2032,2511
Messias Targino,Rio Grande do Norte,Northeast,2026,2505
Flor√¢nia,Rio Grande do Norte,Northeast,2101,2409
Tenente Laurentino Cruz,Rio Grande do Norte,Northeast,2134,2381
Lagoa Nova,Rio Grande do Norte,Northeast,2216,2342
Lajes Pintadas,Rio Grande do Norte,Northeast,2233,2327
S√≠tio Novo,Rio Grande do Norte,Northeast,2256,2319
Serra Caiada,Rio Grande do Norte,Northeast,2253,2327
Lagoa Salgada,Rio Grande do Norte,Northeast,2213,2353
Monte Alegre,Rio Grande do Norte,Northeast,2169,2391
N√≠sia Floresta,Rio Grande do Norte,Northeast,2112,2432
S√£o Jos√© de Mipibu,Rio Grande do Norte,Northeast,2112,2432
S√£o Francisco do Oeste,Rio Grande do Norte,Northeast,2046,2475
Vi√ßosa,Rio Grande do Norte,Northeast,2019,2513
Portalegre,Rio Grande do Norte,Northeast,2019,2513
Umarizal,Rio Grande do Norte,Northeast,2005,2524
Jandu√≠s,Rio Grande do Norte,Northeast,2025,2499
Jucurutu,Rio Grande do Norte,Northeast,2034,2473
Bod√≥,Rio Grande do Norte,Northeast,2112,2429
Cerro Cor√°,Rio Grande do Norte,Northeast,2124,2416
S√£o Tom√©,Rio Grande do Norte,Northeast,2229,2333
Barcelona,Rio Grande do Norte,Northeast,2250,2328
Lagoa de Velhos,Rio Grande do Norte,Northeast,2257,2322
Senador El√≥i de Souza,Rio Grande do Norte,Northeast,2226,2358
Bom Jesus,Rio Grande do Norte,Northeast,2200,2372
Vera Cruz,Rio Grande do Norte,Northeast,2179,2381
Taboleiro Grande,Rio Grande do Norte,Northeast,2019,2501
Riacho da Cruz,Rio Grande do Norte,Northeast,2012,2514
Olho-d'√Ågua do Borges,Rio Grande do Norte,Northeast,2032,2501
Augusto Severo,Rio Grande do Norte,Northeast,2025,2493
Triunfo Potiguar,Rio Grande do Norte,Northeast,2028,2490
Santana do Matos,Rio Grande do Norte,Northeast,2085,2431
Ruy Barbosa,Rio Grande do Norte,Northeast,2242,2320
S√£o Paulo do Potengi,Rio Grande do Norte,Northeast,2245,2338
S√£o Pedro,Rio Grande do Norte,Northeast,2223,2348
Maca√≠ba,Rio Grande do Norte,Northeast,2156,2410
Parnamirim,Rio Grande do Norte,Northeast,2159,2419
Rodolfo Fernandes,Rio Grande do Norte,Northeast,2014,2510
Severiano Melo,Rio Grande do Norte,Northeast,2019,2509
Ita√∫,Rio Grande do Norte,Northeast,2019,2509
Cara√∫bas,Rio Grande do Norte,Northeast,2047,2492
Para√∫,Rio Grande do Norte,Northeast,2017,2501
S√£o Rafael,Rio Grande do Norte,Northeast,2099,2443
Cai√ßara do Rio do Vento,Rio Grande do Norte,Northeast,2215,2351
Riachuelo,Rio Grande do Norte,Northeast,2252,2319
Santa Maria,Rio Grande do Norte,Northeast,2216,2348
Ielmo Marinho,Rio Grande do Norte,Northeast,2192,2374
S√£o Gon√ßalo do Amarante,Rio Grande do Norte,Northeast,2141,2422
Natal,Rio Grande do Norte,Northeast,2144,2429
Apodi,Rio Grande do Norte,Northeast,2036,2498
Angicos,Rio Grande do Norte,Northeast,2089,2433
Fernando Pedroza,Rio Grande do Norte,Northeast,2109,2425
Lajes,Rio Grande do Norte,Northeast,2120,2423
Bento Fernandes,Rio Grande do Norte,Northeast,2222,2350
Extremoz,Rio Grande do Norte,Northeast,2145,2436
Felipe Guerra,Rio Grande do Norte,Northeast,2051,2480
Upanema,Rio Grande do Norte,Northeast,2041,2486
A√ßu,Rio Grande do Norte,Northeast,2049,2477
Itaj√°,Rio Grande do Norte,Northeast,2093,2437
Pedra Preta,Rio Grande do Norte,Northeast,2163,2397
Jardim de Angicos,Rio Grande do Norte,Northeast,2217,2358
Po√ßo Branco,Rio Grande do Norte,Northeast,2205,2371
Taipu,Rio Grande do Norte,Northeast,2172,2393
Cear√°-Mirim,Rio Grande do Norte,Northeast,2150,2408
Ipangua√ßu,Rio Grande do Norte,Northeast,2090,2441
Afonso Bezerra,Rio Grande do Norte,Northeast,2146,2391
Pedro Avelino,Rio Grande do Norte,Northeast,2159,2389
Jo√£o C√¢mara,Rio Grande do Norte,Northeast,2208,2368
Pureza,Rio Grande do Norte,Northeast,2186,2386
Maxaranguape,Rio Grande do Norte,Northeast,2024,2505
Governador Dix-Sept Rosado,Rio Grande do Norte,Northeast,2064,2464
Janda√≠ra,Rio Grande do Norte,Northeast,2172,2393
Carnaubais,Rio Grande do Norte,Northeast,2089,2446
Pend√™ncias,Rio Grande do Norte,Northeast,2104,2416
Alto do Rodrigues,Rio Grande do Norte,Northeast,2104,2416
Rio do Fogo,Rio Grande do Norte,Northeast,2033,2507
Mossor√≥,Rio Grande do Norte,Northeast,2095,2446
Serra do Mel,Rio Grande do Norte,Northeast,2082,2452
Parazinho,Rio Grande do Norte,Northeast,2185,2393
Touros,Rio Grande do Norte,Northeast,2077,2486
Bara√∫na,Rio Grande do Norte,Northeast,2079,2456
Porto do Mangue,Rio Grande do Norte,Northeast,2105,2459
Macau,Rio Grande do Norte,Northeast,2067,2475
Guamar√©,Rio Grande do Norte,Northeast,2226,2375
Galinhos,Rio Grande do Norte,Northeast,2121,2435
Cai√ßara do Norte,Rio Grande do Norte,Northeast,2231,2366
S√£o Bento do Norte,Rio Grande do Norte,Northeast,2196,2386
Pedra Grande,Rio Grande do Norte,Northeast,2241,2366
S√£o Miguel do Gostoso,Rio Grande do Norte,Northeast,2040,2499
Areia Branca,Rio Grande do Norte,Northeast,2142,2425
Grossos,Rio Grande do Norte,Northeast,2142,2425
Tibau,Rio Grande do Norte,Northeast,2003,2527
Chu√≠,Rio Grande do Sul,South,1740,2042
Santa Vit√≥ria do Palmar,Rio Grande do Sul,South,1755,2040
Jaguar√£o,Rio Grande do Sul,South,1766,2046
Arroio Grande,Rio Grande do Sul,South,1799,2012
Herval,Rio Grande do Sul,South,1793,2027
Rio Grande,Rio Grande do Sul,South,1797,2029
S√£o Jos√© do Norte,Rio Grande do Sul,South,1808,2027
Acegu√°,Rio Grande do Sul,South,1744,2083
Pedro Os√≥rio,Rio Grande do Sul,South,1801,2017
Cerrito,Rio Grande do Sul,South,1807,2010
Cap√£o do Le√£o,Rio Grande do Sul,South,1814,1995
Pelotas,Rio Grande do Sul,South,1809,2007
Pedras Altas,Rio Grande do Sul,South,1776,2062
Candiota,Rio Grande do Sul,South,1762,2068
Pinheiro Machado,Rio Grande do Sul,South,1796,2043
Morro Redondo,Rio Grande do Sul,South,1829,1993
Hulha Negra,Rio Grande do Sul,South,1761,2080
Piratini,Rio Grande do Sul,South,1807,2036
Cangu√ßu,Rio Grande do Sul,South,1834,2004
Arroio do Padre,Rio Grande do Sul,South,1843,1987
Turu√ßu,Rio Grande do Sul,South,1826,2004
S√£o Louren√ßo do Sul,Rio Grande do Sul,South,1775,2050
Bag√©,Rio Grande do Sul,South,1759,2090
Tavares,Rio Grande do Sul,South,1805,2056
Mostardas,Rio Grande do Sul,South,1832,2043
Dom Pedrito,Rio Grande do Sul,South,1735,2122
Cristal,Rio Grande do Sul,South,1821,2022
Sant'Ana do Livramento,Rio Grande do Sul,South,1741,2115
Santana da Boa Vista,Rio Grande do Sul,South,1796,2069
Amaral Ferrador,Rio Grande do Sul,South,1820,2025
Arambar√©,Rio Grande do Sul,South,1792,2051
Lavras do Sul,Rio Grande do Sul,South,1782,2090
Chuvisca,Rio Grande do Sul,South,1835,2008
Camaqu√£,Rio Grande do Sul,South,1837,2000
Dom Feliciano,Rio Grande do Sul,South,1836,2020
Tapes,Rio Grande do Sul,South,1787,2050
Cerro Grande do Sul,Rio Grande do Sul,South,1846,1992
Sentinela do Sul,Rio Grande do Sul,South,1839,2011
Ca√ßapava do Sul,Rio Grande do Sul,South,1785,2097
Encruzilhada do Sul,Rio Grande do Sul,South,1811,2069
Sert√£o Santana,Rio Grande do Sul,South,1850,2003
Quara√≠,Rio Grande do Sul,South,1704,2177
Bar√£o do Triunfo,Rio Grande do Sul,South,1851,2025
Mariana Pimentel,Rio Grande do Sul,South,1836,2017
Ros√°rio do Sul,Rio Grande do Sul,South,1736,2145
S√£o Gabriel,Rio Grande do Sul,South,1741,2140
Santa Margarida do Sul,Rio Grande do Sul,South,1749,2134
Vila Nova do Sul,Rio Grande do Sul,South,1764,2128
Barra do Ribeiro,Rio Grande do Sul,South,1782,2064
Palmares do Sul,Rio Grande do Sul,South,1767,2076
Barra do Quara√≠,Rio Grande do Sul,South,1690,2191
S√£o Sep√©,Rio Grande do Sul,South,1771,2115
Pantano Grande,Rio Grande do Sul,South,1787,2090
Cidreira,Rio Grande do Sul,South,1818,2041
Balne√°rio Pinhal,Rio Grande do Sul,South,1818,2041
Minas do Le√£o,Rio Grande do Sul,South,1788,2082
Buti√°,Rio Grande do Sul,South,1791,2077
Arroio dos Ratos,Rio Grande do Sul,South,1801,2069
Gua√≠ba,Rio Grande do Sul,South,1767,2084
Viam√£o,Rio Grande do Sul,South,1812,2046
Capivari do Sul,Rio Grande do Sul,South,1779,2066
Formigueiro,Rio Grande do Sul,South,1762,2123
Cachoeira do Sul,Rio Grande do Sul,South,1774,2094
Rio Pardo,Rio Grande do Sul,South,1784,2080
S√£o Jer√¥nimo,Rio Grande do Sul,South,1785,2071
Charqueadas,Rio Grande do Sul,South,1785,2072
Eldorado do Sul,Rio Grande do Sul,South,1764,2086
Alvorada,Rio Grande do Sul,South,1802,2051
Imb√©,Rio Grande do Sul,South,1803,2039
Tramanda√≠,Rio Grande do Sul,South,1803,2039
Cacequi,Rio Grande do Sul,South,1743,2146
Triunfo,Rio Grande do Sul,South,1781,2071
General C√¢mara,Rio Grande do Sul,South,1781,2071
Esteio,Rio Grande do Sul,South,1792,2058
Cachoeirinha,Rio Grande do Sul,South,1792,2058
Canoas,Rio Grande do Sul,South,1792,2058
Gravata√≠,Rio Grande do Sul,South,1799,2054
Glorinha,Rio Grande do Sul,South,1784,2062
